c file generated by rmnkGenerator.R with seed  0 the 03/11/2019 16:36:55 
0.6201575  0.07255766  
0.4515494  0.005491422  
0.3738033  0.8897977  
0.5462522  0.1037845  
0.3955813  0.3334961  
0.6950717  0.5138068  
0.9831571  0.354205  
0.889792  0.658424  
0.2757549  0.3214526  
0.2152583  0.5963389  
0.1025302  0.05732748  
0.1146098  0.7786785  
0.1583404  0.6202929  
0.8921353  0.5490619  
0.1644952  0.9707088  
0.896625  0.1089644  
0.9756208  0.881719  
0.7543992  0.5958428  
0.8582693  0.3808794  
0.8752982  0.05934744  
0.9122214  0.1633008  
0.5074401  0.7202999  
0.8392012  0.4460934  
0.8808706  0.9059031  
0.4273702  0.6164812  
0.9017439  0.309253  
0.3157741  0.5037568  
0.82655  0.1937066  
0.1134016  0.2413949  
0.7458802  0.4683634  
0.8031666  0.5464311  
0.2705789  0.241346  
0.829846  0.543759  
0.9134373  0.5765529  
0.4782943  0.474985  
0.8860037  0.8801116  
0.1424352  0.949568  
0.07565945  0.2257601  
0.5221439  0.640488  
0.1216129  0.3668101  
0.004644567  0.7377797  
0.3673794  0.6067295  
0.2915197  0.04488407  
0.3157793  0.6347992  
0.540435  0.7021302  
0.9177688  0.8646307  
0.4561951  0.1006314  
0.5763626  0.9625894  
0.4117064  0.17474  
0.4072614  0.8825234  
0.2842293  0.8830314  
0.0618777  0.1074744  
0.7422935  0.1902554  
0.3846474  0.1505484  
0.7155347  0.7000365  
0.1681387  0.445006  
0.1332041  0.7475103  
0.1306916  0.2188008  
0.8441499  0.4436441  
0.544647  0.1495021  
0.2309486  0.5474793  
0.3729973  0.4436622  
0.4267447  0.7183806  
0.226361  0.9116347  
0.3343645  0.3914988  
0.03444712  0.5351781  
0.09703818  0.7871527  
0.07269948  0.4294771  
0.9682788  0.01866395  
0.09299509  0.4995033  
0.4962226  0.8666052  
0.8553124  0.5371834  
0.8267458  0.7106887  
0.2404607  0.7370154  
0.9154728  0.1508709  
0.9098638  0.8311263  
0.9519465  0.1588824  
0.7018715  0.1051579  
0.8036528  0.8536764  
0.119317  0.3487646  
0.6407957  0.6462421  
0.5572858  0.8368413  
0.3524938  0.526271  
0.6918467  0.4076447  
0.9484268  0.3167816  
0.8585552  0.7951926  
0.488064  0.7404625  
0.9386551  0.3834754  
0.696139  0.4992936  
0.929437  0.4764756  
0.8846644  0.820321  
0.9400056  0.4639841  
0.403361  0.5467167  
0.4939099  0.7122422  
0.08957697  0.1825443  
0.8430815  0.3524429  
0.5602553  0.1376316  
0.7865484  0.4007907  
0.336802  0.1643773  
0.534664  0.002250649  
0.5920611  0.8699092  
0.1420815  0.8860451  
0.2755015  0.3494508  
0.5890776  0.9052619  
0.02896289  0.335136  
0.5829654  0.9604023  
0.4195701  0.2908445  
0.2584179  0.8377422  
0.07869536  0.4559873  
0.8424945  0.5494116  
0.679914  0.00681129  
0.8777256  0.09787904  
0.4963613  0.4792322  
0.04932968  0.03006298  
0.4017378  0.5210217  
0.3106542  0.6585252  
0.1886619  0.06212216  
0.694851  0.2850697  
0.2983337  0.5046022  
0.01649105  0.8683114  
0.5928723  0.4373785  
0.6311614  0.3651472  
0.9840336  0.4077964  
0.5046766  0.4309278  
0.07951304  0.7483833  
0.9079395  0.7039641  
0.3924732  0.3549765  
0.5069644  0.175652  
0.321863  0.3170324  
0.1342416  0.03607296  
0.2375239  0.4547174  
0.3803289  0.7770807  
0.7243777  0.6613467  
0.7262618  0.2208518  
0.08126137  0.6643854  
0.6510591  0.1183156  
