c file generated by rmnkGenerator.R with seed  0 the 02/26/2019 11:24:02 
0.5516335  0.4963011  
0.6246987  0.2490435  
0.6483125  0.5537355  
0.9370173  0.2836653  
0.4180553  0.7676104  
0.01447701  0.8446237  
0.5198301  0.1691049  
0.3896656  0.9163303  
0.2333738  0.7461697  
0.3646428  0.7026143  
0.2089758  0.03440777  
0.9204229  0.9062991  
0.06800726  0.520832  
0.6862334  0.8280541  
0.98408  0.09326951  
0.344787  0.1258493  
0.647785  0.7809733  
0.8433166  0.7997198  
0.7889783  0.5369079  
0.8410822  0.9833802  
0.4028201  0.9131987  
0.5314549  0.2139788  
0.515805  0.8814649  
0.6070164  0.6807122  
0.3320843  0.9355315  
0.492414  0.3658893  
0.82786  0.4773485  
0.5670415  0.1187981  
0.5115694  0.01533224  
0.5549325  0.8602812  
0.3714299  0.8849603  
0.9062123  0.5313504  
0.9120748  0.6281776  
0.4766349  0.396521  
0.2607397  0.1091817  
0.8930807  0.6503247  
0.4008105  0.6473197  
0.8671648  0.2854584  
0.3050007  0.1577222  
0.7076366  0.3876727  
0.9865363  0.3533611  
0.1938933  0.3605847  
0.9064386  0.4944748  
0.2493231  0.8782183  
0.3489728  0.4676338  
0.1267621  0.4052188  
0.6063876  0.1106268  
0.1636621  0.954848  
0.8523403  0.679057  
0.7209972  0.8912689  
0.1073771  0.6492077  
0.07551174  0.4273924  
0.999498  0.5189262  
0.7337544  0.1833125  
0.3606507  0.8841958  
0.25403  0.05849179  
0.03179404  0.6874107  
0.9466267  0.5348517  
0.9129098  0.5562378  
0.7216349  0.1374178  
0.1565711  0.3053667  
0.2848212  0.4458457  
0.7372298  0.800212  
0.3132669  0.4050097  
0.8554178  0.7297269  
0.5193919  0.7361701  
0.7021438  0.3039656  
0.806685  0.01901236  
0.4434386  0.8357041  
0.07436424  0.8352452  
0.267805  0.5576452  
0.8520646  0.5673937  
0.9145465  0.2514193  
0.5295171  0.3095018  
0.321801  0.9328533  
0.221908  0.3049686  
0.5001735  0.7123224  
0.764632  0.7060892  
0.5746724  0.8356741  
0.05429007  0.8156493  
0.9353425  0.5716629  
0.3565223  0.4787464  
0.7152913  0.6584268  
0.2411227  0.5606814  
0.1940713  0.4764649  
0.1323375  0.9849432  
0.7560076  0.9359491  
0.4793966  0.1100075  
0.4680566  0.6107745  
0.8893633  0.684767  
0.2601533  0.7414783  
0.373301  0.3958963  
0.08097856  0.1220002  
0.2656752  0.8186645  
0.03649521  0.9357046  
0.02068847  0.9238147  
0.5283612  0.1009044  
0.3746008  0.3092626  
0.9954373  0.9215125  
0.4381131  0.1345064  
0.8829124  0.9167025  
0.4374657  0.7202047  
0.8222243  0.1865331  
0.09107008  0.7905969  
0.5342937  0.9092826  
0.3449344  0.9717328  
0.270336  0.8247057  
0.3031548  0.01583419  
0.1253168  0.2309359  
0.1297407  0.5701612  
0.06970936  0.395875  
0.7432875  0.39456  
0.7687593  0.5107487  
0.1670627  0.3572672  
0.8345899  0.3264881  
0.1116209  0.18897  
0.9682818  0.3080394  
0.009930445  0.05926848  
0.9980331  0.5762876  
0.7993907  0.8994101  
0.7783405  0.8403963  
0.2774546  0.02555952  
0.3764575  0.4801608  
0.5228116  0.01328579  
0.7043019  0.9083956  
0.9936484  0.1223242  
0.7989585  0.3529801  
0.3978823  0.5774625  
0.01947672  0.341312  
0.7042955  0.7160279  
0.1726235  0.6744635  
0.8394665  0.2080123  
0.138286  0.4996165  
0.8862257  0.009256077  
0.01472109  0.3016717  
0.6894141  0.3009581  
0.9795912  0.8594086  
0.5143062  0.7593749  
0.4906099  0.1245941  
0.4244942  0.6977452  
0.680957  0.687488  
0.685397  0.7802953  
0.4016583  0.2168519  
0.5420448  0.6011045  
0.8448888  0.9208575  
0.2623822  0.1682288  
0.2518298  0.7363582  
0.342135  0.540621  
0.9414139  0.6105414  
0.5353681  0.06135439  
0.6727805  0.000405834  
0.4922541  0.8135727  
0.2938594  0.4889211  
0.03946986  0.1879754  
0.2902647  0.7039738  
0.9901229  0.3422874  
0.5028825  0.6424128  
0.3024497  0.9942945  
0.8000292  0.06664211  
0.5946364  0.1627041  
0.5621751  0.7063329  
0.6613616  0.9007418  
0.9337812  0.9464062  
0.53935  0.9421851  
0.5415731  0.1391739  
0.8748677  0.7997388  
0.07741841  0.08199536  
0.07181817  0.6369559  
0.5066987  0.8401668  
0.8327263  0.426633  
0.9689646  0.3028688  
0.07710733  0.5119738  
0.1880499  0.7788145  
0.2549779  0.9061663  
0.9809028  0.3963747  
0.7873489  0.3269091  
0.9634616  0.5943354  
0.1405955  0.5326826  
0.3870635  0.6852459  
0.1491985  0.02313695  
0.009007953  0.4560449  
0.5278383  0.4879731  
0.9593604  0.684365  
0.1916569  0.8690245  
0.9231099  0.2445738  
0.6154103  0.3178834  
0.3438484  0.1210735  
0.06668381  0.534408  
0.3182021  0.990827  
0.3114481  0.3095578  
0.5282296  0.002451286  
0.5672727  0.841645  
0.07667367  0.4446645  
0.2707815  0.7269948  
0.7531694  0.3320569  
0.08496645  0.2306737  
0.07762257  0.06505837  
0.6224152  0.7883675  
0.07666281  0.2068007  
0.4064211  0.4914129  
0.9169121  0.7938812  
0.09218941  0.8174169  
0.6223484  0.8405465  
0.2011656  0.8527623  
0.9366994  0.3956518  
0.1862372  0.8241314  
0.7635503  0.9394648  
0.323151  0.677437  
0.8414196  0.7613126  
0.5893303  0.8786333  
0.4895503  0.9573493  
0.6580498  0.1089166  
0.7319058  0.9270057  
0.6370342  0.3802548  
0.3438176  0.7480457  
0.143749  0.6144016  
0.702622  0.2856767  
0.6766202  0.06236768  
0.6351942  0.4114629  
0.7040721  0.1193576  
0.08896733  0.9108189  
0.8204748  0.8274617  
0.8096353  0.9142412  
0.3421081  0.4479946  
0.4995421  0.346994  
0.8966286  0.4266711  
0.6060417  0.2944599  
0.7891508  0.7445601  
0.3114565  0.5896433  
0.3505742  0.1199472  
0.8884561  0.3246143  
0.2087303  0.9910532  
0.6016122  0.09862789  
0.8059498  0.5574726  
0.3656935  0.8487849  
0.6235061  0.08244663  
0.6165054  0.3222829  
0.7177513  0.05010458  
0.07659329  0.8013746  
0.6938245  0.6010555  
0.7064215  0.939321  
0.9999886  0.8103914  
0.2306981  0.6696104  
0.9929499  0.1873657  
0.927549  0.02694265  
0.2529511  0.7304672  
0.311972  0.8841666  
0.6342915  0.986774  
0.8852515  0.2206235  
0.1618379  0.7398783  
0.7039549  0.1378253  
0.7593113  0.3320861  
0.5726453  0.4070926  
0.3159996  0.3222836  
0.3377126  0.7620682  
0.442938  0.3396806  
0.3940249  0.3682832  
0.2357385  0.7381111  
0.2857117  0.1227535  
0.4810547  0.7114008  
0.2545125  0.2309005  
0.6492845  0.9466393  
0.01579316  0.8491407  
0.5215087  0.4079761  
0.03031252  0.7009841  
0.870034  0.6258689  
0.1716914  0.498713  
0.3596439  0.5957585  
0.370704  0.1535385  
0.3319476  0.7375963  
0.3964859  0.2065241  
0.05593383  0.6034007  
0.9651939  0.8829975  
0.1526852  0.5788312  
0.7083696  0.3360257  
0.798244  0.1929104  
0.9577686  0.09578107  
0.8120624  0.6955846  
0.3014979  0.9601139  
0.5771536  0.6116841  
0.3249449  0.7129222  
0.9139764  0.4891973  
0.09675961  0.5407805  
0.2817096  0.1321085  
0.6442919  0.06502699  
0.3534241  0.7602246  
0.5771147  0.04994979  
0.7612806  0.04638287  
0.9409638  0.2333662  
0.5647694  0.9901549  
0.8455768  0.4284939  
0.2120906  0.3851395  
0.928408  0.9665574  
0.305256  0.7515634  
0.01465037  0.3774669  
0.4086119  0.8724941  
0.1825232  0.7834336  
0.0861844  0.4395916  
0.663448  0.4402001  
0.4159092  0.6153369  
0.9494063  0.1363467  
0.4622063  0.6174033  
0.276213  0.7969256  
0.1021257  0.190899  
0.8812342  0.3164262  
0.9434455  0.1263506  
0.3686959  0.9177321  
0.3468664  0.09227343  
0.9462412  0.6906155  
0.1402925  0.3853991  
0.854102  0.7429129  
0.2025233  0.7088037  
0.1783104  0.1719849  
0.3500567  0.6070098  
0.7152253  0.1512206  
0.03218149  0.6063794  
0.6723239  0.1209833  
0.3498694  0.325  
0.6597389  0.7192634  
0.4848486  0.9688099  
0.7741041  0.7059632  
0.2081255  0.2894578  
0.8174794  0.8537968  
0.3755677  0.04398785  
0.05972687  0.4791641  
0.2411341  0.3459456  
0.2995317  0.8899263  
0.82107  0.4635003  
0.280303  0.16254  
0.4605904  0.2292964  
0.9025754  0.9608216  
0.1320562  0.6422612  
0.5280076  0.7300443  
0.4650803  0.4193418  
0.8218357  0.5466233  
0.5621131  0.3919856  
0.9106384  0.5631644  
0.8390912  0.9763453  
0.6671502  0.5237143  
0.532409  0.1319193  
0.6139845  0.7223348  
0.9633054  0.06131436  
0.8401864  0.1633401  
0.9591431  0.7800865  
0.1417028  0.3357158  
0.4336454  0.8073586  
0.006253337  0.8954401  
0.9509305  0.1159547  
0.550556  0.5899729  
0.003759866  0.6783125  
0.379851  0.06778212  
0.5791498  0.09104526  
0.8794995  0.3420009  
0.8267711  0.6689517  
0.2270893  0.8230791  
0.7673303  0.003259729  
0.02968992  0.7665989  
0.1751105  0.01657981  
0.9622694  0.2346853  
0.8075975  0.6101832  
0.03618593  0.631329  
0.923159  0.6824705  
0.7298217  0.2726989  
0.0135014  0.2152071  
0.8729834  0.7984625  
0.2988053  0.9134742  
0.6813853  0.003693244  
0.6798421  0.4779544  
0.02633522  0.07027303  
0.5851323  0.1338696  
0.5445525  0.7644637  
0.8903322  0.2360201  
0.00851817  0.4327956  
0.2376146  0.09702184  
0.1287359  0.6040687  
0.3610341  0.3135657  
0.9712465  0.2584954  
0.5992656  0.6611022  
0.7179342  0.5502659  
0.2837328  0.581382  
0.6231041  0.3910494  
0.2611618  0.2701587  
0.7249202  0.6790602  
0.4324598  0.6895713  
0.00324285  0.8945391  
0.1138824  0.3768097  
0.3120816  0.1977751  
0.9846422  0.03814019  
0.5599975  0.813043  
0.004467014  0.2650741  
0.06801817  0.6234035  
0.4326284  0.07180815  
0.2406664  0.02620922  
0.6048854  0.4129526  
0.5004317  0.7241267  
0.7193274  0.3063318  
0.7204838  0.1483447  
0.5800454  0.7747641  
0.004502608  0.3466498  
0.5011326  0.3899355  
0.8147985  0.8594178  
0.3341911  0.06453688  
0.8426421  0.5861954  
0.7563124  0.9823699  
0.172782  0.1856573  
0.02511346  0.9395748  
0.1710544  0.5685492  
0.6864277  0.7043215  
0.2710289  0.6880678  
0.9329725  0.7603425  
0.4145787  0.4693976  
0.07906057  0.1466553  
0.144804  0.9261832  
0.319154  0.05061325  
0.715842  0.7040886  
0.4010938  0.001325553  
0.2965481  0.7538488  
0.1233794  0.7785204  
0.158028  0.3329974  
0.00956958  0.730634  
0.1739658  0.3255712  
0.6300595  0.9406886  
0.1131723  0.2949777  
0.527695  0.8200982  
0.8345311  0.45538  
0.2097154  0.9341023  
0.8196093  0.7335358  
0.9888255  0.4647625  
0.4074705  0.6994774  
0.5632517  0.5320692  
0.4979194  0.6517282  
0.8024025  0.7137625  
0.8541712  0.5969045  
0.4004202  0.3635576  
0.5340744  0.6756686  
0.7509841  0.9174464  
0.03368887  0.07494614  
0.6839601  0.4704813  
0.6203167  0.06943216  
0.4341646  0.1891538  
0.08693447  0.8864587  
0.1484317  0.8406869  
0.6921534  0.0339816  
0.235178  0.1389261  
0.1096243  0.02995225  
0.426365  0.9961255  
0.2696487  0.9254844  
0.3745226  0.2870529  
0.6658184  0.3449661  
0.5914121  0.3824324  
0.9158332  0.6365774  
0.6352695  0.6172751  
0.7808871  0.6412008  
0.7569522  0.8936571  
0.8394081  0.8386411  
0.4501075  0.9372311  
0.6777789  0.8460744  
0.1720945  0.1652552  
0.3140988  0.07683508  
0.6270665  0.1330617  
0.974922  0.8365403  
0.08699325  0.7053577  
0.3064269  0.4308398  
0.2479424  0.1868952  
0.1255784  0.001312305  
0.7384736  0.08633168  
0.6019348  0.771381  
0.2457131  0.7574128  
0.4777342  0.6396753  
0.6356655  0.3997404  
0.3980076  0.9217022  
0.7935777  0.4675567  
0.3689259  0.0281638  
0.883884  0.485518  
0.4518156  0.06328098  
0.2583058  0.9005173  
0.6112176  0.8054797  
0.4873187  0.2435826  
0.6861241  0.9045221  
0.9616291  0.8569665  
0.7459456  0.5483066  
0.1497967  0.4393609  
0.5027941  0.1413792  
0.1278774  0.6490039  
0.4514693  0.4768452  
0.7250416  0.18641  
0.5399082  0.4394459  
0.3969673  0.05913577  
0.576579  0.8845636  
0.8845122  0.3313424  
0.04245226  0.01837005  
0.2602286  0.4788453  
0.4901792  0.6949411  
0.163036  0.3502912  
0.1448954  0.8116345  
0.6396951  0.5357551  
0.6777258  0.3397048  
0.02605624  0.9711804  
0.7007337  0.03509682  
0.7699285  0.08414015  
0.5085253  0.3092962  
0.09407043  0.530723  
0.1481649  0.3469444  
0.9366292  0.9514554  
0.7554174  0.9856859  
0.9442097  0.388097  
0.83125  0.002597568  
0.7714318  0.2089557  
0.9185439  0.1441289  
0.7528119  0.02776941  
0.3136674  0.6617725  
0.08504149  0.9264164  
0.9405196  0.1839342  
0.1847558  0.8138242  
0.1547539  0.7434441  
0.8915722  0.08970932  
0.9524145  0.3579653  
0.4477046  0.3058203  
0.3700467  0.5827588  
0.2424877  0.6383101  
0.03685939  0.3486665  
0.8003548  0.8881519  
0.3444976  0.8821685  
0.2424372  0.9452306  
0.1485871  0.8013721  
0.01866593  0.9867569  
0.08014952  0.3750845  
0.03159096  0.1813089  
0.08380821  0.06734749  
0.25579  0.9200723  
0.347992  0.1552535  
0.4899078  0.5825268  
0.3321281  0.6902897  
0.2836583  0.6651512  
0.3774265  0.3523152  
0.7990482  0.007265049  
0.25419  0.2843897  
0.3599777  0.8236077  
0.2087283  0.3736297  
0.8316789  0.4179093  
0.7569212  0.7978674  
0.6087687  0.9507024  
0.8009652  0.8368535  
0.8928095  0.534859  
0.8906631  0.1390757  
0.02147286  0.05955636  
0.9260422  0.6237501  
0.4333762  0.8294506  
0.04987642  0.5695998  
0.5314156  0.7200238  
0.01753365  0.599333  
0.6264306  0.0014201  
0.1101494  0.1789634  
0.677302  0.4256427  
0.5932467  0.06663717  
0.3216533  0.3277462  
0.7079193  0.3538459  
0.3452895  0.6372878  
0.6744279  0.2373419  
0.4748573  0.2216415  
0.1466394  0.9884391  
0.5864168  0.01935219  
0.9360558  0.4821623  
0.9835751  0.6702739  
0.9007924  0.0703325  
0.8825899  0.932749  
0.08646325  0.9305958  
0.09327514  0.5696409  
0.3240591  0.7172146  
0.5607063  0.1465316  
0.904271  0.9240842  
0.8661986  0.7239876  
0.3045563  0.2943074  
0.2991278  0.5434113  
0.4425855  0.8254903  
0.3227887  0.605482  
0.1254283  0.6244866  
0.8511928  0.5748901  
0.6303578  0.5007394  
0.8681104  0.04027383  
0.1286229  0.4681207  
0.7611345  0.9000232  
0.2175344  0.5172183  
0.389769  0.8742321  
0.435243  0.8144647  
0.8764892  0.5009484  
0.7328682  0.9643437  
0.05944331  0.5254374  
0.1852297  0.01577667  
0.4732506  0.3796617  
0.7887761  0.373865  
0.4521341  0.4686674  
0.3405559  0.6484178  
0.3864017  0.9753267  
0.1007443  0.2161472  
0.7504855  0.5696764  
0.663712  0.2552397  
0.6934523  0.01884701  
0.5245176  0.374152  
0.5729709  0.669069  
0.957212  0.3225789  
0.2069364  0.5582937  
0.135038  0.6098776  
0.3869034  0.4019867  
0.8416554  0.7772255  
0.8992767  0.1947067  
0.3598343  0.0340026  
0.3252667  0.7092708  
0.2271287  0.6549518  
0.01294804  0.6502175  
0.4072815  0.567569  
0.2390789  0.9400111  
0.1091691  0.9668966  
0.5448864  0.1427454  
0.8903161  0.5479208  
0.6865865  0.8560774  
0.5421559  0.8301146  
0.2922002  0.6852993  
0.9613271  0.8577705  
0.3044963  0.5183842  
0.159005  0.05628398  
0.1437657  0.2876095  
0.5949463  0.6312061  
0.1450054  0.2973498  
0.03255089  0.9954476  
0.117021  0.8996283  
0.4547978  0.10404  
0.1454973  0.6951046  
0.07371689  0.5393498  
0.7158573  0.7874673  
0.5042998  0.843199  
0.01664471  0.3684784  
0.7891596  0.2723032  
0.8821738  0.7130947  
0.4542291  0.2048778  
0.6626409  0.7686612  
0.8878861  0.765188  
0.4918824  0.01983018  
0.9111206  0.5577538  
0.1396149  0.3508608  
0.5500942  0.7793972  
0.2403472  0.8438495  
0.2305242  0.855249  
0.508721  0.1318362  
0.5344213  0.7961322  
0.9902783  0.4000964  
0.793398  0.5791972  
0.3844786  0.8132042  
0.4301146  0.03669328  
0.2776457  0.5909496  
0.280806  0.2038976  
0.1665553  0.9205597  
0.7664554  0.9627052  
0.2884923  0.558587  
0.9922628  0.1143318  
0.2117151  0.8859207  
0.3493002  0.4598284  
0.0756479  0.2379884  
0.7791952  0.7445197  
0.8378515  0.6555072  
0.7407276  0.8563084  
0.01002708  0.3707717  
0.8779983  0.9126431  
0.1300396  0.4487623  
0.8548856  0.9203725  
0.4481025  0.7587595  
0.6951299  0.0160269  
0.7186279  0.9155851  
0.7792058  0.840531  
0.4044057  0.00112342  
0.7695929  0.6403338  
0.9530012  0.2270563  
0.5253542  0.272048  
0.1021593  0.287933  
0.9301268  0.9627953  
0.5117475  0.1837184  
0.9149388  0.3201434  
0.3076883  0.9065296  
0.203915  0.914165  
0.1870119  0.5620152  
0.469041  0.4047894  
0.5060011  0.7295845  
0.5153829  0.9649057  
0.2152506  0.1712163  
0.1466729  0.02153146  
0.64417  0.7515597  
0.6777806  0.9950645  
0.8532514  0.4206458  
0.6012044  0.1271676  
0.3892169  0.3871141  
0.4903786  0.7265056  
0.5918948  0.6947494  
0.4861789  0.667088  
0.1149412  0.1220771  
0.4788182  0.738151  
0.4491311  0.2860015  
0.7854661  0.3545157  
0.6297717  0.9225043  
0.2752539  0.5154026  
0.4948659  0.3867961  
0.6656133  0.3789274  
0.2078926  0.4535798  
0.5760673  0.7338531  
0.2018227  0.9601508  
0.2932177  0.2616531  
0.8550524  0.05394367  
0.3026474  0.6016507  
0.826276  0.2267048  
0.547507  0.3297188  
0.5010465  0.09181487  
0.7703926  0.3369967  
0.5532541  0.1604481  
0.4173279  0.5310268  
0.4422911  0.496088  
0.671274  0.03884296  
0.09048335  0.638169  
0.02466929  0.1612698  
0.9865277  0.9369778  
0.6795715  0.9413857  
0.9670605  0.3203149  
0.9491017  0.3802799  
0.2828029  0.3932553  
0.3709686  0.3404965  
0.2583886  0.832581  
0.5487971  0.9681556  
0.5090713  0.3817596  
0.366205  0.2081051  
0.1975662  0.5487916  
0.9894424  0.3434123  
0.9013187  0.1868697  
0.2309316  0.03922462  
0.3155539  0.8919837  
0.5348613  0.1986407  
0.1660632  0.6071373  
0.785343  0.7184462  
0.4377121  0.805067  
0.2810133  0.8023439  
0.5705974  0.1701316  
0.5745024  0.1964522  
0.2385277  0.8510601  
0.4740052  0.1699964  
0.6187476  0.4380274  
0.04912466  0.8069945  
0.9009529  0.5784742  
0.9949114  0.2319868  
0.4911461  0.7590839  
0.8633662  0.9954516  
0.1395937  0.6659147  
0.1478384  0.4307628  
0.7597012  0.2612201  
0.1811274  0.8682751  
0.8010143  0.7035249  
0.8728049  0.1307223  
0.8961736  0.7956482  
0.8973053  0.008030157  
0.08382284  0.2721689  
0.7941413  0.5367912  
0.02340059  0.5615506  
0.9052355  0.9448485  
0.7484665  0.295573  
0.2707989  0.8522878  
0.6696496  0.9945399  
0.3943413  0.472546  
0.5925879  0.1034817  
0.9230039  0.07888823  
0.8456941  0.0335854  
0.7732518  0.4345533  
0.5203913  0.3414685  
0.833434  0.2567422  
0.3646042  0.525599  
0.5019432  0.07210887  
0.9449441  0.4101898  
0.7264995  0.8335357  
0.9477881  0.6197456  
0.2844438  0.4228925  
0.1403551  0.2943842  
0.8813481  0.7407607  
0.1835253  0.6294837  
0.167044  0.9722896  
0.4308604  0.3569458  
0.6865131  0.3978909  
0.3971282  0.2502275  
0.550728  0.3200803  
0.8253426  0.1502791  
0.4687297  0.171012  
0.02181809  0.8484144  
0.4676727  0.7481923  
0.1622504  0.8214264  
0.8489841  0.7354784  
0.9086308  0.4031299  
0.3115216  0.8201585  
0.3878174  0.9950469  
0.6826083  0.1828687  
0.969707  0.4935013  
0.8638335  0.6660549  
0.8938372  0.5140531  
0.4018657  0.744164  
0.4416966  0.4494976  
0.03875756  0.8606624  
0.7144997  0.7657054  
0.1200959  0.3898246  
0.6097903  0.560369  
0.07136335  0.9383356  
0.1915846  0.2350881  
0.3203817  0.777274  
0.1413628  0.03546139  
0.07390507  0.3974477  
0.09707245  0.700419  
0.1510291  0.3544298  
0.640699  0.5246553  
0.7626494  0.423552  
0.7680763  0.3820841  
0.2315069  0.8092532  
0.2412378  0.5813884  
0.1754674  0.1834523  
0.3957325  0.3442473  
0.4901381  0.04927998  
0.3070202  0.1397853  
0.3119926  0.8990387  
0.72534  0.1259039  
0.3925158  0.7122927  
0.8306986  0.9242497  
0.608023  0.6005185  
0.9327094  0.2185682  
0.8647632  0.1788441  
0.9428165  0.7331444  
0.1830344  0.1186922  
0.6170889  0.09033709  
0.6588406  0.420925  
0.7739455  0.00311523  
0.5105896  0.02422312  
0.265258  0.372119  
0.2126336  0.3495502  
0.8579073  0.07595846  
0.8054593  0.3550048  
0.4284469  0.131325  
0.1331866  0.7510586  
0.7250418  0.4977442  
0.6791114  0.1786457  
0.118976  0.451838  
0.6993126  0.01717623  
0.3853766  0.1590547  
0.6496778  0.7369989  
0.4450167  0.5682631  
0.1431296  0.03664026  
0.4321035  0.01659913  
0.4865013  0.01377929  
0.9601133  0.7626678  
0.07542736  0.08504631  
0.1935731  0.8254938  
0.8364697  0.1842784  
0.9524381  0.2037683  
0.02811266  0.4702086  
0.381557  0.3246955  
0.9289208  0.1843693  
0.6801079  0.08274563  
0.16419  0.2082348  
0.2018601  0.6952406  
0.8225187  0.6186172  
0.8366575  0.09447741  
0.7175699  0.2717227  
0.6671637  0.3851125  
0.7776895  0.7415638  
0.5225101  0.794461  
0.276263  0.2157738  
0.05557591  0.5625231  
0.425038  0.4961368  
0.9502141  0.9828936  
0.1499116  0.3049815  
0.5433599  0.9574495  
0.604112  0.4448134  
0.8973132  0.9934452  
0.8600365  0.06114342  
0.04180134  0.3923761  
0.1462878  0.8465251  
0.07399642  0.2590212  
0.2368008  0.8620789  
0.5706099  0.173527  
0.8857269  0.9638067  
0.6186558  0.8711344  
0.9070734  0.0962005  
0.7700471  0.2576585  
0.3329699  0.6060293  
0.1082264  0.9523881  
0.890011  0.5349315  
0.2111413  0.7947137  
0.916426  0.7611854  
0.7700352  0.6951634  
0.3494375  0.2342433  
0.9133937  0.8365035  
0.5351753  0.9148144  
0.8949693  0.01208776  
0.721015  0.4979088  
0.9026051  0.772184  
0.6452572  0.7768372  
0.6763234  0.2615344  
0.3088925  0.5274301  
0.5929801  0.0850242  
0.2720647  0.7850768  
0.9083779  0.8292177  
0.4193153  0.1547818  
0.4446472  0.9905282  
0.005294341  0.3459  
0.4767318  0.1584546  
0.3746112  0.8772973  
0.6964646  0.0749816  
0.6422596  0.6634653  
0.0685606  0.02020194  
0.9637348  0.1995115  
0.05055333  0.5875318  
0.637241  0.4833669  
0.8165376  0.9096994  
0.7562071  0.8707787  
0.4326087  0.3251085  
0.01494342  0.7174333  
0.587401  0.5445325  
0.7644644  0.9267969  
0.8601286  0.8904868  
0.3001797  0.02126426  
0.4624392  0.8073435  
0.1751352  0.1234543  
0.07233812  0.3158971  
0.4282339  0.009003778  
0.1166008  0.1919348  
0.01208697  0.6491878  
0.2662242  0.4883542  
0.6107121  0.9432657  
0.4563267  0.6653867  
0.07021993  0.7516569  
0.1877335  0.5464903  
0.0616777  0.08310036  
0.1300674  0.503057  
0.3899955  0.2971943  
0.7014479  0.5250802  
0.2860395  0.7531008  
0.419183  0.3762307  
0.4366813  0.1121613  
0.7708147  0.6278351  
0.9953755  0.470506  
0.9610614  0.7733255  
0.1238598  0.01225477  
0.1233247  0.7920049  
0.8089057  0.7234478  
0.4221875  0.02945676  
0.08619148  0.9385443  
0.4746357  0.8542279  
0.1380965  0.6353943  
0.6343181  0.1057969  
0.2383779  0.6605626  
0.7606362  0.3081521  
0.8382262  0.01705352  
0.5086204  0.2318679  
0.009115256  0.782082  
0.8814358  0.7451889  
0.02661644  0.3426612  
0.03497933  0.9835987  
0.9722266  0.5449825  
0.7653828  0.972348  
0.5238285  0.3302344  
0.7999835  0.08089326  
0.5554791  0.04567349  
0.772249  0.1481501  
0.9787003  0.0106727  
0.7230057  0.59134  
0.3687955  0.5301683  
0.404436  0.8129801  
0.3149452  0.3066223  
0.9794242  0.3722601  
0.05188655  0.0704287  
0.2187906  0.8473247  
0.7441204  0.4864275  
0.2906303  0.5637526  
0.1593183  0.04227238  
0.4908659  0.002607314  
0.3853079  0.7062586  
0.4500118  0.7053306  
0.6505766  0.6616169  
0.5714754  0.2979759  
0.01582294  0.3177363  
0.6828145  0.9394342  
0.9414797  0.3605805  
0.1826449  0.30425  
0.2948476  0.7008759  
0.4842885  0.8833523  
0.288138  0.403034  
0.7824416  0.7894964  
0.006312401  0.2727014  
0.9906872  0.8407298  
0.7032154  0.08827985  
0.39104  0.8902241  
0.7563082  0.383759  
0.3719715  0.5537976  
0.5455492  0.8197772  
0.4499392  0.2603575  
0.1282345  0.5432046  
0.6513902  0.2479923  
0.9319487  0.7560904  
0.07601372  0.9393085  
0.8105711  0.2678996  
0.7022571  0.08415283  
0.04758446  0.4364694  
0.7914197  0.4563592  
0.5932338  0.8520202  
0.1966819  0.4789158  
0.9805303  0.5782179  
0.5287968  0.4625091  
0.2939803  0.6013196  
0.9500925  0.4792754  
0.05097338  0.1574688  
0.8682193  0.9049485  
0.0227027  0.7175351  
0.6997836  0.4422318  
0.5187111  0.5531552  
0.7803923  0.3808512  
0.9069687  0.476949  
0.1333321  0.4976855  
0.1429085  0.09904486  
0.5367566  0.2580349  
0.7734482  0.229259  
0.1421745  0.7518598  
0.1264093  0.6052478  
0.3994964  0.02776557  
0.3203787  0.1450576  
0.1206349  0.003391416  
0.9420648  0.08682257  
0.9562806  0.7966682  
0.9806082  0.9254532  
0.3907265  0.1252832  
0.3357584  0.2792519  
0.4711363  0.2895802  
0.08800471  0.6736921  
0.9693648  0.3615929  
0.7736855  0.6694182  
0.8834662  0.3139873  
0.2684977  0.7949979  
0.3606428  0.2238334  
0.6597746  0.5661069  
0.9791036  0.8456883  
0.2648183  0.4452002  
0.8985807  0.726654  
0.7017964  0.6245196  
0.9189468  0.2991014  
0.4924257  0.4851182  
0.9067103  0.6367355  
0.2759057  0.6245293  
0.7635233  0.9609848  
0.6150912  0.4617859  
0.2080987  0.3131409  
0.8146305  0.477608  
0.05212053  0.1847203  
0.02437121  0.4763704  
0.06487569  0.8679492  
0.06266698  0.3653041  
0.7109943  0.5961156  
0.7590439  0.5522568  
0.009028433  0.3667534  
0.4585074  0.5593951  
0.3146861  0.9907071  
0.558325  0.3160631  
0.9637607  0.276892  
0.7410773  0.5095085  
0.2679341  0.4904073  
0.5543014  0.3927428  
0.4875853  0.6729132  
0.2110669  0.9074221  
0.3030252  0.167293  
0.06461677  0.7261795  
0.8924981  0.5934446  
0.1078299  0.8439169  
0.1992596  0.1145919  
0.8412274  0.4031882  
0.8946183  0.1472658  
0.9016836  0.7017316  
0.3920322  0.3259649  
0.03405338  0.3201091  
0.4762198  0.57467  
0.3900506  0.9674415  
0.3057861  0.08346686  
0.8643005  0.5632782  
0.5232509  0.4197863  
0.2380874  0.2943328  
0.06691949  0.9802662  
0.4788362  0.1384937  
0.3087942  0.2755373  
0.5765967  0.5970275  
0.8257983  0.02864438  
0.9774361  0.8242623  
0.8009173  0.1539821  
